id,calories,mass,fat,carb,protein,img_indx,original_calories,original_mass,original_fat,original_carb,original_protein
dish_1559238566,0.5006255440537504,0.5466728058576432,0.060504486855816046,0.4137543403638701,0.11339136393618031,dish_1559238566.jpeg,62.130001,109.0,0.327,15.26,0.763
dish_1558115169,0.6071272074934878,0.36480229566377365,0.5445464555299607,0.0490713806072971,0.4859681993678451,dish_1558115169.jpeg,151.479996,28.0,11.759999,0.392,10.360001
dish_1561574974,0.4751641888203065,0.5916849908684905,0.21929049328223338,0.33851314676637906,0.18245294884003008,dish_1561574974.jpeg,50.130196,152.0,1.788235,8.792157,1.490196
dish_1559843690,0.49987713236795855,0.5746104718839508,0.06290829624142803,0.4022810456808627,0.20237144990065764,dish_1559843690.jpeg,61.740002,134.0,0.342,14.05,1.751
dish_1562611620,0.6404002210604627,0.4980158853149125,0.5087211893709915,0.4295666439025448,0.49847940767311383,dish_1562611620.jpeg,199.845322,76.0,9.791893,17.088623,11.093416
dish_1563476551,0.8476719529366442,0.8087217963920142,0.8466944008425371,0.6419660170897289,0.891930849794013,dish_1563476551.jpeg,1116.391113,750.0,51.413692,74.705963,85.498482
dish_1561739649,0.6453417504749523,0.7189823769281655,0.33737050809423014,0.5500891752205368,0.44928225790985094,dish_1561739649.jpeg,208.233551,388.0,3.843097,39.756126,8.455999
dish_1562875211,0.6819169145974603,0.5871524109267111,0.5229620697127298,0.5293818499922115,0.5182183935394716,dish_1562875211.jpeg,282.240021,147.0,10.535001,34.446999,12.348
dish_1558721700,0.3620432752174823,0.4569875730555604,0.02270306455658245,0.25238913240777316,0.07402881352575093,dish_1558721700.jpeg,19.040001,56.0,0.112,4.48,0.448
dish_1566415520,0.5227545239972056,0.5834146947437308,0.331611896935468,0.35249392288372056,0.25107665541751223,dish_1566415520.jpeg,74.824753,143.0,3.714425,9.75975,2.50965
dish_1559320019,0.6385671960567887,0.6322609534246324,0.4072247547485431,0.512955626900972,0.40046965935343454,dish_1559320019.jpeg,196.820007,205.0,5.714,30.732002,6.408
dish_1562958603,0.6222639674247735,0.5252298461603493,0.5207630874372362,0.34796116101605196,0.48681138248094596,dish_1562958603.jpeg,171.839996,93.0,10.417,9.436001,10.408
dish_1561406817,0.6780810789183983,0.6553554552442699,0.14381445071954982,0.6043258523291152,0.410677787808775,dish_1561406817.jpeg,273.385437,243.0,0.959091,57.742405,6.795967
dish_1562170356,0.7194056013881834,0.7336007208378443,0.5831597196726862,0.5986299529118125,0.5247041237617515,dish_1562170356.jpeg,385.333984,432.0,14.285,55.529999,12.788
dish_1565711326,0.6876838241208972,0.6770218680736759,0.5183851674893245,0.5822680510751518,0.27769021258811877,dish_1565711326.jpeg,296.092896,285.0,10.290755,49.627357,3.009226
dish_1566419635,0.7739482777308817,0.7193326161620209,0.6743697795434506,0.585539076139374,0.783961795378793,dish_1566419635.jpeg,605.871704,389.0,22.414907,50.75592,49.411755
dish_1558029278,0.602764325916217,0.36001520425516087,0.5373888310329262,0.047571621651035526,0.47934635454239716,dish_1558029278.jpeg,146.069992,27.0,11.339999,0.378,9.99
dish_1565031283,0.6686054701218946,0.5550889257340255,0.5845900668278025,0.253299418591329,0.6430478523723668,dish_1565031283.jpeg,252.680466,116.0,14.387574,4.513725,23.91774
dish_1561663035,0.6735313063060403,0.5336707715839685,0.49886903684749917,0.5239164513879419,0.49838982770499063,dish_1561663035.jpeg,263.240997,99.0,9.306,33.165001,11.088
dish_1562698239,0.7261828165136046,0.6478864936808704,0.613278877441228,0.5123682185452473,0.6876514540312747,dish_1562698239.jpeg,407.633148,230.0,16.596676,30.606619,30.144001
dish_1564086658,0.6724348991014951,0.6478864936808704,0.4848705143040884,0.5462386315318555,0.5002014078981223,dish_1564086658.jpeg,260.852997,230.0,8.653,38.712002,11.198001
dish_1563222800,0.6901883031359612,0.5862275388644649,0.5419229192100729,0.43629875687231146,0.6888297412302209,dish_1563222800.jpeg,302.318085,146.0,11.604419,17.928291,30.328045
dish_1563813806,0.5323869413562119,0.5952056535344741,0.0580733505182886,0.10951328296136477,0.5618209996106011,dish_1563813806.jpeg,81.119995,156.0,0.312,1.092,15.6
dish_1560788349,0.529116376289176,0.5746104718839508,0.09178334952794409,0.26142208876993767,0.5333891288352517,dish_1560788349.jpeg,78.925995,134.0,0.536,4.824,13.400001
dish_1560961261,0.6359130095579847,0.6406091359955004,0.5457331119929699,0.359683731878919,0.5134118175752069,dish_1560961261.jpeg,192.519989,218.0,11.830999,10.294001,12.031
dish_1568400967,0.4380743321440965,0.5515453990594987,0.07975611139254864,0.31211325313059196,0.2577089955189286,dish_1568400967.jpeg,36.610001,113.0,0.452,7.196,2.628
dish_1563302420,0.7341851799182662,0.7165051966786302,0.5919116002185614,0.5059950044825481,0.7684064293578996,dish_1563302420.jpeg,435.626282,381.0,14.9235,29.277687,45.639103
dish_1563217993,0.680832760450789,0.6998110700120956,0.5743714323635926,0.4188886564802199,0.6429201570607446,dish_1563217993.jpeg,279.708801,337.0,13.669605,15.832532,23.901834
dish_1562872746,0.6635913269074484,0.630930034510409,0.683600488667466,0.3906218074233056,0.5804141569249731,dish_1562872746.jpeg,242.363983,203.0,23.447695,12.912596,17.217421
dish_1567110556,0.5860926724045095,0.5898899898832447,0.5285617391049682,0.31054062400324123,0.23506500012768067,dish_1567110556.jpeg,127.107117,150.0,10.841025,7.109585,2.239599
dish_1559245654,0.5746678594793216,0.6302596739149963,0.03934680965158952,0.5128246368561126,0.11843170149293863,dish_1559245654.jpeg,115.544006,202.0,0.202,30.703999,0.808
dish_1562096608,0.6256212217404762,0.6011562962636658,0.5676864158543828,0.4105416437634562,0.5291068597713134,dish_1562096608.jpeg,176.712036,163.0,13.218136,14.911697,13.094923
dish_1563827482,0.8209395156797632,0.7830116816605075,0.8644670381733369,0.4807989866987325,0.8722213573202108,dish_1563827482.jpeg,894.521667,621.0,55.955669,24.548782,77.380013
dish_1563566626,0.5005681324034682,0.45211497985370497,0.409253650195994,0.2198897532620152,0.07180680392010894,dish_1563566626.jpeg,62.099998,54.0,5.778,3.402,0.432
dish_1562687554,0.726684639063852,0.6751004545263074,0.6862097239597569,0.5584000806097139,0.46057072294460116,dish_1562687554.jpeg,409.334595,281.0,23.747805,42.104256,9.005127
dish_1565724235,0.6702830546036966,0.6348844594071957,0.48111079662992245,0.3279326845578339,0.7232755497966766,dish_1565724235.jpeg,256.22879,209.0,8.484778,8.118172,36.216827
dish_1559233102,0.6301614711110711,0.5641115923661071,0.5739394082216531,0.1622052185444214,0.5189959552756206,dish_1559233102.jpeg,183.520004,124.0,13.64,1.984,12.400001
dish_1563898688,0.42427811138297633,0.5252298461603493,0.06763634415924333,0.2991443148632275,0.23459536668674358,dish_1563898688.jpeg,32.549999,93.0,0.372,6.51,2.232
dish_1563220802,0.6926618299610036,0.6602966914225635,0.596075911225717,0.3952437640614213,0.6832690063873205,dish_1563220802.jpeg,308.59436,252.0,15.236608,13.352823,29.468918
dish_1563555543,0.6758575634823724,0.6746158426253679,0.5869593737643519,0.46172088409701495,0.539475450269987,dish_1563555543.jpeg,268.380005,280.0,14.559,21.466,13.845
dish_1562788794,0.7421065909744867,0.6751004545263074,0.6826424521613228,0.5347075725180505,0.724912377433127,dish_1562788794.jpeg,465.224457,281.0,23.338419,35.742496,36.522697
dish_1565711083,0.6268504262750003,0.38650160014051277,0.5771291937624289,0.056350866019505716,0.5161401253147491,dish_1565711083.jpeg,178.529999,33.0,13.86,0.462,12.21
dish_1565383128,0.7728301095551909,0.7409598860316797,0.7910034852604757,0.40187630291313353,0.7863719619287131,dish_1565383128.jpeg,600.278931,456.0,39.396999,14.009,50.022999
dish_1563568357,0.8025031238097378,0.7385506736291492,0.7838977095990634,0.6312466620147701,0.7562824419602153,dish_1563568357.jpeg,767.739746,448.0,38.07679,69.42923,42.89555
dish_1563898722,0.7055114976850226,0.6853482687053556,0.6838129914833261,0.35400645386177,0.6374672586059651,dish_1563898722.jpeg,343.350006,303.0,23.472,9.870001,23.232
dish_1561580608,0.3691237503897835,0.5065984702597275,0.04651977073093958,0.24026498628684692,0.1798505424134095,dish_1561580608.jpeg,20.25,81.0,0.243,4.05,1.458
dish_1560454539,0.5814480981144892,0.5585427331638496,0.37403064443768014,0.433254263318564,0.3155762316223798,dish_1560454539.jpeg,122.274002,119.0,4.748726,17.543842,3.84549
dish_1564675157,0.6457423849477903,0.6765440458455756,0.3514562499479826,0.5594322618636514,0.24204872597044502,dish_1564675157.jpeg,208.928787,284.0,4.172829,42.405174,2.354732
dish_1563811662,0.6652521518653022,0.6613708552925476,0.5986665909665968,0.38458428828745406,0.5610597898357637,dish_1563811662.jpeg,245.733765,254.0,15.434496,12.357816,15.536933
dish_1563898786,0.7300497074620989,0.7026074395109085,0.7442903842731492,0.3738736798047236,0.6407741432310279,dish_1563898786.jpeg,420.928467,344.0,31.47023,11.427504,23.636036
dish_1563393341,0.4065307635007716,0.5585427331638496,0.07743607066235576,0.2706165146448693,0.2019590730300148,dish_1563393341.jpeg,27.965,119.0,0.436333,5.196334,1.745333
dish_1559675234,0.43922485911893566,0.559674840131318,0.05128368004152585,0.32820625160310474,0.22463717413465964,dish_1559675234.jpeg,36.970001,120.0,0.271,8.135,2.075
dish_1563391375,0.5369523794536771,0.579571677045176,0.46445741759551945,0.2668111749969701,0.44563983385299083,dish_1563391375.jpeg,84.283714,139.0,7.774208,5.039431,8.285326
dish_1565811335,0.5806670258456319,0.6412306318615815,0.3158871016356347,0.450675212674252,0.37907726911906975,dish_1565811335.jpeg,121.479324,219.0,3.380213,19.854195,5.656456
dish_1562602803,0.5809260383862913,0.559674840131318,0.39287096304549407,0.3567684516387706,0.4665775649148136,dish_1562602803.jpeg,121.742279,120.0,5.278155,10.074251,9.310214
dish_1563205877,0.48828926008668344,0.3942990427358542,0.32165696352244466,0.1065042733095961,0.3549528537494741,dish_1563205877.jpeg,56.0,35.0,3.5,1.05,4.9
dish_1563391333,0.38603060946373685,0.5065984702597275,0.15233462583837126,0.19478039112964515,0.10835009319355429,dish_1563391333.jpeg,23.443058,81.0,1.038718,2.716646,0.719112
dish_1562961588,0.6266417058215548,0.4810594261444511,0.4308719074658499,0.4659141145598296,0.42488574926888295,dish_1562961588.jpeg,178.220001,67.0,6.499,22.110001,7.37
dish_1561576954,0.7062087279906626,0.6655848770453187,0.5991596966703033,0.3366587820157658,0.7542018570284971,dish_1561576954.jpeg,345.343719,262.0,15.472434,8.670532,42.441227
dish_1563206562,0.5552182471423432,0.4830509667208934,0.3404442049841964,0.41324039630130516,0.12128287771936556,dish_1563206562.jpeg,98.208679,68.0,3.913208,15.203773,0.833962
dish_1558630038,0.31654931468872377,0.44446336100998607,0.030446182248046995,0.18797416236647121,0.13024279270067846,dish_1558630038.jpeg,12.75,51.0,0.153,2.55,0.918
dish_1568666263,0.5492177390462182,0.7041799999407796,0.13179261554251154,0.45007499255932976,0.4200982151227152,dish_1568666263.jpeg,93.400002,348.0,0.852,19.77,7.172
dish_1558721931,0.32086307550205756,0.44961182509787395,0.03155616738724115,0.1920957537247562,0.13396151403786682,dish_1558721931.jpeg,13.25,53.0,0.159,2.65,0.954
dish_1568319769,0.7099894413663391,0.5907904427014173,0.6554625413285844,0.521447986401566,0.49188987775690796,dish_1568319769.jpeg,356.3573,151.0,20.433649,32.601284,10.701418
dish_1563466280,0.7102266919774439,0.4790383801917385,0.7180437653075056,0.09709279655423675,0.6470386826733715,dish_1563466280.jpeg,357.059998,66.0,27.719999,0.924,24.42
dish_1565640427,0.6379195270652347,0.4185379725224855,0.5501049408746805,0.4580434275207929,0.2563816976790949,dish_1565640427.jpeg,195.761993,42.0,12.096,20.916,2.604
dish_1562785184,0.6853462711964352,0.7196819584954482,0.7206058946373384,0.4518504192833018,0.7088507574701282,dish_1562785184.jpeg,290.397949,390.0,28.066151,20.020035,33.62685
dish_1565811588,0.7072988869272203,0.6661025934414626,0.6654116901444508,0.3187136476810872,0.6944031241365383,dish_1565811588.jpeg,348.484161,263.0,21.454355,7.568845,31.213434
dish_1565727851,0.7258397405474338,0.6862428168724287,0.6682560425984634,0.3918474417425574,0.7484995092925505,dish_1565727851.jpeg,406.473999,305.0,21.754999,13.028001,41.220005
dish_1561576257,0.6284210425277444,0.5746104718839508,0.518957268013135,0.4551517901255756,0.2453750968511334,dish_1561576257.jpeg,180.87999,134.0,10.321,20.493,2.411
dish_1558725193,0.8017707322902047,0.5725743429408251,0.8970844266745848,0.5093205537549049,0.6839182697469744,dish_1558725193.jpeg,763.092041,132.0,65.340004,29.964001,29.568001
dish_1561739719,0.7078778365859043,0.78647645473534,0.368046587534886,0.6417898685987836,0.48311369933180986,dish_1561739719.jpeg,350.163513,637.0,4.590097,74.616135,10.199
dish_1565036953,0.7701216615764059,0.7370230192926691,0.7072768106234888,0.5737695967618015,0.7448141759119992,dish_1565036953.jpeg,586.944702,443.0,26.309841,46.808929,40.449074
dish_1558116201,0.694593532490051,0.522296010362812,0.6954703529987375,0.23341047593882105,0.5841721622998985,dish_1558116201.jpeg,313.585999,91.0,24.843,3.822,17.563
dish_1562702813,0.45155540744659545,0.4639849071599113,0.32021222129397053,0.16642178833508126,0.13639207418909868,dish_1562702813.jpeg,41.051445,59.0,3.469702,2.070021,0.977894
dish_1559589942,0.6853255767357941,0.6138555155258694,0.516181351381653,0.5382487570722808,0.5346074886294714,dish_1559589942.jpeg,290.348022,179.0,10.175,36.630001,13.488
dish_1558722685,0.39732851866395746,0.4980158853149125,0.030260623315173273,0.29039632129222176,0.09498816769888085,dish_1558722685.jpeg,25.84,76.0,0.152,6.08,0.608
dish_1561578394,0.6792458050132254,0.6183286410728732,0.5782861374534456,0.44787739867721843,0.5870069648562551,dish_1561578394.jpeg,276.044403,185.0,13.940609,19.464626,17.828014
dish_1562963109,0.7182096810512129,0.7501925405200445,0.757610115843063,0.49768703767616496,0.7178056089043235,dish_1562963109.jpeg,381.527283,488.0,33.556896,27.628859,35.212646
dish_1559841891,0.616629798301235,0.6706756956192901,0.0630675935722347,0.5625669957969835,0.16665110121737897,dish_1559841891.jpeg,163.962006,272.0,0.343,43.332001,1.301
dish_1563217939,0.6558439385795319,0.607653624530362,0.551553468775593,0.31931108473886755,0.6210683326153288,dish_1563217939.jpeg,227.242706,171.0,12.185005,7.603419,21.324188
dish_1565728591,0.7203623420190665,0.6936185648301152,0.6039922020577206,0.5069440974193731,0.6929208642590792,dish_1565728591.jpeg,388.406616,322.0,15.848898,29.471991,30.975548
dish_1564675060,0.3843235621069445,0.49977614337200577,0.030631580314898932,0.28553975125477427,0.075953023078807,dish_1564675060.jpeg,23.1,77.0,0.154,5.852,0.462
dish_1564432191,0.6725157630502838,0.6418493091426223,0.5404770009407768,0.5194053906459072,0.46948524410763076,dish_1564432191.jpeg,261.028381,220.0,11.519486,32.141861,9.461219
dish_1559845767,0.6605092634496982,0.7143454981682259,0.0839852591314449,0.6050052125405445,0.307254842314699,dish_1559845767.jpeg,236.23201,375.0,0.481,58.011997,3.648
dish_1560543704,0.5976824821258513,0.5994824334638319,0.41836450939509934,0.44616654295406877,0.28488042420030707,dish_1560543704.jpeg,140.009995,161.0,6.073,19.23,3.156
dish_1559240908,0.49679672760752946,0.5684085808884435,0.025758211611570256,0.41466401671256675,0.15326328625180477,dish_1559240908.jpeg,60.16,128.0,0.128,15.36,1.152
dish_1568047973,0.6874666137760428,0.6502284929464262,0.6634189824642621,0.301303624156906,0.6009520554365019,dish_1568047973.jpeg,295.559052,234.0,21.246098,6.620098,19.187805
dish_1558641037,0.4981321037243102,0.5562499379048339,0.04496569856265438,0.42363740656806387,0.06016263600870366,dish_1558641037.jpeg,60.839996,117.0,0.234,16.379999,0.351
dish_1560529825,0.4815803692872477,0.5562499379048339,0.05610834444177588,0.3927752492758006,0.11395771607647061,dish_1560529825.jpeg,52.919998,117.0,0.3,13.115999,0.768
dish_1561752680,0.7421326285257268,0.6107898110794429,0.6114888054310221,0.6065384725884692,0.6049941003908553,dish_1561752680.jpeg,465.324982,175.0,16.449999,58.625,19.6
dish_1559235771,0.6025424097881937,0.45211497985370497,0.35745569245164716,0.46366293891926724,0.3594041614172547,dish_1559235771.jpeg,145.800003,54.0,4.32,21.762001,5.0328
dish_1562875241,0.7457967181137427,0.6721666187287699,0.609679705252924,0.5401682531422911,0.7625259848409959,dish_1562875241.jpeg,479.689514,275.0,16.303005,37.119999,44.287632
dish_1566413388,0.6448770328808703,0.6484757736755884,0.3533975696073791,0.30639260896301396,0.7183260033410721,dish_1566413388.jpeg,207.429993,231.0,4.22,6.886,35.307003
dish_1565207896,0.6886103257178522,0.7172175643895876,0.6300846058263435,0.44196940212460806,0.648232381772517,dish_1565207896.jpeg,298.380798,383.0,18.03528,18.665737,24.572189
dish_1558636813,0.4978975278645105,0.5177734490092686,0.03467019514029637,0.4189544674122811,0.09598062039128208,dish_1558636813.jpeg,60.720001,88.0,0.176,15.84,0.616
dish_1561575068,0.7303379609959305,0.7348551490484762,0.6260910398324685,0.425845917194729,0.7845897023740639,dish_1561575068.jpeg,421.936707,436.0,17.683113,16.640642,49.57029
dish_1562775356,0.6262231803241861,0.559674840131318,0.5674134560196621,0.1589884476054563,0.5129355127117765,dish_1562775356.jpeg,177.600006,120.0,13.2,1.92,12.0
dish_1565021054,0.6737632788117057,0.5843587684537886,0.5769420232830925,0.4846465885371811,0.5042425045403561,dish_1565021054.jpeg,263.749023,144.0,13.847,25.220001,11.447001
dish_1563568148,0.6216726299424817,0.6449012956437756,0.6355845629959439,0.2991372222807311,0.6064181963113121,dish_1563568148.jpeg,170.995789,225.0,18.531178,6.509641,19.747221
dish_1565382995,0.38487355649315336,0.5969324880690058,0.04392334073926371,0.24090993700587668,0.25962898235543563,dish_1565382995.jpeg,23.210001,158.0,0.228,4.072,2.663
dish_1566938059,0.7415931452352039,0.6624366271715932,0.6354789837469794,0.5448062479299587,0.7112852442704305,dish_1566938059.jpeg,463.246582,256.0,18.521538,38.330456,34.050964
dish_1565024741,0.7111901989558949,0.6233684054684336,0.6978158661794426,0.364084353644739,0.6295982057588259,dish_1565024741.jpeg,359.927979,192.0,25.127998,10.634001,22.297001
dish_1562094877,0.6596633058204553,0.5943339693759441,0.5218248790335009,0.2275150654322024,0.6832465846557054,dish_1562094877.jpeg,234.576111,155.0,10.473826,3.634154,29.465502
dish_1563563467,0.4506872401402192,0.5585427331638496,0.3035478844568433,0.18814737981806498,0.2016769710121095,dish_1563563467.jpeg,40.750244,119.0,3.134634,2.554147,1.741463
dish_1558725702,0.4755881535463686,0.5562499379048339,0.06433771850372946,0.36275208390657054,0.32097162554599923,dish_1558725702.jpeg,50.310001,117.0,0.351,10.530001,3.978
dish_1561748274,0.7641357928798989,0.6645435123956897,0.721592423515762,0.49767185230857264,0.7784450922821358,dish_1561748274.jpeg,558.514648,260.0,28.200544,27.625929,48.040081
dish_1561753400,0.7094221559354886,0.6130955241081434,0.6290240374323471,0.4007631207741079,0.7049576645742888,dish_1561753400.jpeg,354.682678,178.0,17.941113,13.896811,32.95927
dish_1558379391,0.773587608262366,0.6436886822669757,0.8231065065165082,0.5039538553783746,0.6593713896040255,dish_1558379391.jpeg,604.062073,223.0,45.939999,28.863998,26.037001
dish_1562184663,0.7728826176228133,0.6701750781523277,0.8447551894621546,0.2822673579989727,0.8086101000181756,dish_1562184663.jpeg,600.540405,271.0,50.940563,5.702527,56.024384
dish_1563222850,0.7072622339878861,0.6490625191248632,0.549408430810006,0.4960163426905024,0.7018405303816623,dish_1563222850.jpeg,348.378113,232.0,12.053417,27.308292,32.43404
dish_1562096542,0.4427345124977988,0.44181438250253247,0.283459503386111,0.21018854220930314,0.13273094651949408,dish_1562096542.jpeg,38.0896,50.0,2.763935,3.123378,0.942013
dish_1558629041,0.6223785204489759,0.6455035840687025,0.4790996606278475,0.39891094589845766,0.49616060903467446,dish_1558629041.jpeg,172.004013,226.0,8.396,13.712,10.954
dish_1566931620,0.7494811486387749,0.7424443196848087,0.7054772706901801,0.4652449207334383,0.7784202932503228,dish_1566931620.jpeg,494.579987,461.0,26.081001,22.006001,48.034
dish_1567526785,0.7171705112282304,0.7637261238918274,0.44379158827421356,0.49295939137349404,0.7639005795135829,dish_1567526785.jpeg,378.25,539.0,6.966,26.730999,44.599998
dish_1558463362,0.3726522541171864,0.5550889257340255,0.044618810154528954,0.25357564925441173,0.1429665834620909,dish_1558463362.jpeg,20.880001,116.0,0.232,4.524,1.044
dish_1559842409,0.7109440097483868,0.6138555155258694,0.7098776559369704,0.48023005434991045,0.5324704524546734,dish_1559842409.jpeg,359.192993,179.0,26.644001,24.451,13.334001
dish_1564685406,0.7137460096578316,0.6233684054684336,0.7053164367132956,0.31432261756561564,0.6651652008253789,dish_1564685406.jpeg,367.6474,192.0,26.060642,7.318961,26.831778
dish_1561576767,0.7264306536638159,0.7830116816605075,0.5793430990837461,0.5284263877803129,0.7404588384429401,dish_1561576767.jpeg,408.472565,621.0,14.014634,34.21946,39.556114
dish_1557861605,0.43312541608118804,0.4086721247978916,0.3856602421475139,0.0,0.4201960760530139,dish_1557861605.jpeg,35.099998,39.0,5.07,0.0,7.176
dish_1568320338,0.7209113420395441,0.6011562962636658,0.6229943170286188,0.5132262590557322,0.6550160888251831,dish_1568320338.jpeg,390.180786,163.0,17.414524,30.789936,25.454533
dish_1558638954,0.5434665185018314,0.5694620077960628,0.049085055269163486,0.4728745369763593,0.12867268146511537,dish_1558638954.jpeg,89.010002,129.0,0.258,23.220001,0.903
dish_1561666821,0.647375377669566,0.6068581814215185,0.5508525391733201,0.44759617456950906,0.4288676848924746,dish_1561666821.jpeg,211.78656,170.0,12.141861,19.425873,7.538332
dish_1558114875,0.5220119964725034,0.5834146947437308,0.05379278183947515,0.05296356173756057,0.6090303305785562,dish_1558114875.jpeg,74.360001,143.0,0.286,0.429,20.02
dish_1560445069,0.5506510467958741,0.6553554552442699,0.04651977073093958,0.4659333606714272,0.15903362697451387,dish_1560445069.jpeg,94.527,243.0,0.243,22.112999,1.215
dish_1558468401,0.5233507453096395,0.43354408637777275,0.4460348604871838,0.2454612750757272,0.13252355031823343,dish_1558468401.jpeg,75.200005,47.0,7.05,4.23,0.94
dish_1560369080,0.4862606533528736,0.43911294558003017,0.3873074485653133,0.16639539894075622,0.13763585787464763,dish_1560369080.jpeg,55.050571,49.0,5.116934,2.069475,0.990234
dish_1565884833,0.750248557800448,0.7877533886140347,0.564211881126737,0.5530549053084736,0.7828888207584329,dish_1565884833.jpeg,497.739014,643.0,12.989,40.578999,49.141998
dish_1560456833,0.7083651927600357,0.7154296212777767,0.6877004873387692,0.5439845192747833,0.693671810267916,dish_1560456833.jpeg,351.583435,378.0,23.920921,38.113228,31.095846
dish_1560441511,0.4793194933119687,0.5630158587108535,0.05544930953896039,0.3883371245221356,0.12453174589418857,dish_1560441511.jpeg,51.919998,123.0,0.296,12.7,0.864
dish_1567106646,0.49852207979884405,0.6295860028834681,0.06370359896804757,0.3977974588327101,0.2537566065194255,dish_1567106646.jpeg,61.040001,201.0,0.347,13.602001,2.557
dish_1562947020,0.7585253617365023,0.6981870257522935,0.794789687532673,0.2726165806375154,0.7203621911604537,dish_1562947020.jpeg,533.117126,333.0,40.118572,5.280429,35.67857
dish_1566591048,0.8184432335185726,0.7482256130436513,0.8078543465336125,0.38802479053962236,0.9287088657779388,dish_1566591048.jpeg,876.201843,481.0,42.708851,12.67119,102.963142
dish_1559841808,0.5199919376458211,0.5295155841687499,0.0964655238842042,0.4319375435096499,0.1656928040763236,dish_1559841808.jpeg,73.110001,96.0,0.57,17.379999,1.29
dish_1558632130,0.42820918871391966,0.5336707715839685,0.03863395346913756,0.32467254086776876,0.1166541003922894,dish_1558632130.jpeg,33.66,99.0,0.198,7.92,0.792
dish_1563555072,0.6179390360837376,0.5503434696398374,0.5537319123570174,0.1523377993125116,0.5002341776021842,dish_1563555072.jpeg,165.76001,112.0,12.32,1.792,11.2
dish_1566328929,0.722879367996944,0.6028098693175482,0.6245488773548044,0.5190859399400043,0.6553138637553819,dish_1566328929.jpeg,396.607422,165.0,17.54887,32.07058,25.493954
dish_1558458438,0.17389243488319392,0.2748692551520348,0.011652661135581992,0.060553065588904956,0.06814253721391716,dish_1558458438.jpeg,3.22,14.0,0.056,0.504,0.406
dish_1562686492,0.6136937212048834,0.5350281768795299,0.5128058662049529,0.20568137199012504,0.5415526487143992,dish_1562686492.jpeg,160.0,100.0,10.0,3.0,14.0
dish_1565383062,0.7122005327907249,0.7241438288874065,0.6320051986787283,0.3828097079024236,0.7409458386422962,dish_1565383062.jpeg,362.960022,403.0,18.207001,12.198999,39.654999
